Batch,Height,Width,Onset Prediction,Offset Prediction,Frame Prediction,Velocity Prediction
0,154,33,4.289333e-06,5.562207e-05,7.7221914e-05,-0.0026855469,1.0
0,154,34,9.276365e-07,0.00016603847,0.0007643033,0.021484375,5.7563933e-11
0,154,35,3.6403121e-06,7.141902e-05,0.0001713082,-0.13000488,0.999949
0,154,36,0.00025315635,0.00068785116,0.0008360903,0.09436035,3.998099e-06
0,154,37,9.204176e-07,8.092758e-05,0.00025315635,-0.12084961,0.0030160663
0,154,38,6.908076e-06,0.0021997981,0.0005053046,0.04321289,1.0
0,154,39,4.3910513e-06,0.00025315635,0.0011740823,-0.12646484,0.00012731104
0,154,40,1.3709572e-06,0.00057703455,0.007815889,0.05090332,1.0
0,154,41,1.8304672e-06,0.000611834,0.00059071044,0.07409668,1.0
0,154,42,1.7231574e-05,0.0001866782,0.0019723356,0.028686523,6.8936106e-07
0,154,43,2.0741904e-06,0.0006771942,0.0022343623,-0.07019043,0.059537485
0,154,44,2.747854e-06,0.00017952797,0.0006070756,0.16552734,1.0
0,154,45,2.7969301e-05,0.00065894006,0.00052542303,0.15844727,3.211657e-21
0,154,46,3.7558677e-06,0.00042720788,0.009055264,-0.1862793,1.1677231e-08
0,154,47,1.2482709e-06,0.00019871553,0.0010649627,0.18237305,3.732267e-09
0,154,48,3.2192336e-05,0.0007437029,0.0038996208,0.3017578,1.3259881e-07
0,154,49,1.0511496e-06,4.4346274e-05,0.0018748615,0.07702637,0.18907149
0,154,50,4.9369887e-06,0.0010566838,0.0016420666,0.13696289,1.0
0,154,51,7.587032e-06,0.00016474657,0.0025311112,0.32666016,1.0
0,154,52,6.526739e-07,0.00018093578,0.003930086,0.091308594,5.805002e-07
0,154,53,1.8409521e-07,0.00016474657,0.0005442133,0.33251953,1.0
0,154,54,9.1325484e-07,5.5189234e-05,0.0021074724,0.22241211,1.14479544e-10
0,154,55,5.36875e-07,6.814872e-05,0.0014493983,0.20483398,0.8458151
0,154,56,6.6815164e-07,7.031184e-05,0.0017546143,0.06994629,1.0
0,154,57,3.4537254e-05,0.00015720344,0.002631674,0.33740234,0.99997634
0,154,58,7.1273603e-06,0.00010229985,0.03027187,-0.0024414062,1.0
0,154,59,1.3497025e-06,1.3109144e-05,0.007937994,0.39282227,0.3820838
0,154,60,5.0147346e-06,8.888085e-05,0.013070785,0.2692871,0.9998795
0,154,61,6.3755476e-07,5.908796e-06,0.006145092,0.18493652,1.0
0,154,62,4.8883027e-07,0.00016603847,0.010248601,0.16125488,1.0
0,154,63,2.4439928e-06,3.5356254e-05,0.012970385,0.31958008,1.1112453e-13
0,154,64,1.4708222e-06,4.03779e-05,0.056756895,0.20166016,1.0
0,154,65,4.520941e-07,9.387641e-05,0.009859855,0.3720703,1.0861517e-09
0,154,66,9.797793e-07,1.1125608e-05,0.018653523,0.5083008,6.1887057e-10
0,154,67,1.2679284e-06,3.024196e-05,0.0107351625,0.4116211,1.0
0,154,68,4.6644513e-07,2.3187478e-05,0.007518719,0.07458496,0.9999907
0,154,69,1.6314541e-05,8.4811036e-05,0.0032730652,0.31323242,1.0
0,154,70,3.528312e-06,0.00012830943,0.01243165,-0.06225586,8.105604e-08
0,154,71,2.994441e-06,4.575391e-05,0.0077856546,0.003540039,0.9999234
0,154,72,5.380023e-06,0.0001344663,0.00462753,0.16723633,6.0927585e-10
0,154,73,1.6280516e-06,2.1278065e-05,0.008093289,0.20129395,0.8344069
0,154,74,2.6016166e-06,6.0141516e-05,0.0009850083,0.050598145,1.0
0,154,75,2.2959193e-06,1.76402e-05,0.0028338498,0.44335938,1.0
0,154,76,2.902312e-06,2.8188662e-05,0.0042646346,0.23461914,5.3930524e-16
0,154,77,6.4255516e-07,2.3007036e-05,0.0017546143,-0.050231934,1.719565e-06
0,154,78,5.9551394e-06,1.4738983e-05,0.0028449097,0.48583984,1.0
0,154,79,2.9711384e-06,1.4064043e-05,0.0027791907,0.19433594,0.9998403
0,154,80,4.0210082e-07,5.682435e-06,0.00021152887,-0.018432617,1.0
0,154,81,4.125012e-06,7.1832605e-06,0.00015118199,0.2368164,3.2710515e-16
0,154,82,4.0294562e-06,2.1568167e-06,0.00036973887,-0.7397461,1.4637785e-12
0,154,83,3.0830145e-07,1.2098657e-06,3.426849e-05,0.4086914,1.0
0,154,84,7.002169e-07,9.570828e-07,7.254362e-05,-0.35473633,1.0
0,154,85,5.8382472e-08,6.513036e-08,9.204176e-07,-0.3425293,7.444878e-15
0,154,86,5.484526e-08,4.9937178e-08,8.9209925e-07,-0.12463379,3.7831744e-36
0,154,87,7.153171e-08,6.933091e-08,3.3596785e-07,-0.5410156,1.0
0,155,0,2.0904586e-06,8.186364e-07,2.6785696e-07,-0.15283203,1.0
0,155,1,1.4823581e-06,2.3873781e-06,5.1630764e-07,-0.39672852,0.9999999
0,155,2,5.5943374e-06,9.952086e-07,5.08303e-07,0.016113281,0.99999917
0,155,3,3.8831113e-05,1.4939844e-06,3.966986e-06,-0.4501953,3.2631558e-06
0,155,4,0.00036259004,3.4197574e-06,5.4647458e-06,-0.3552246,6.198028e-13
0,155,5,0.000110611596,7.2395987e-06,9.570828e-07,-0.29833984,1.17018054e-07
0,155,6,3.024196e-05,2.7052529e-06,6.8009767e-06,-0.1586914,1.133501e-11
0,155,7,1.6832411e-05,5.908796e-06,2.1233784e-06,-0.076171875,0.27590942
0,155,8,1.6187581e-05,3.1627596e-06,1.3184367e-06,-0.18835449,7.637469e-14
0,155,9,3.9751925e-05,8.076349e-06,4.4254903e-06,-0.08178711,1.0
0,155,10,5.0644718e-05,1.9373938e-05,2.6897846e-05,-0.04272461,1.0
0,155,11,0.0002323142,6.2898785e-06,1.922317e-05,-0.12438965,5.3994967e-08
0,155,12,0.00017536995,3.1446623e-05,6.402007e-05,-0.06958008,1.0
0,155,13,3.734357e-05,3.844935e-06,8.267873e-06,-0.0063476562,1.3635772e-16
0,155,14,0.0009735438,4.4346274e-05,1.32119585e-05,-0.05041504,0.000101503836
0,155,15,0.0013045066,1.8777873e-05,2.8409744e-05,-0.17224121,0.5690746
0,155,16,0.0012793074,4.0063693e-05,6.553815e-05,-0.27441406,1.0832235e-14
0,155,17,0.0015427324,7.197912e-05,1.6964426e-05,-0.024414062,0.01844021
0,155,18,0.0004124559,1.2411497e-05,2.71088e-05,0.035888672,0.9999988
0,155,19,2.0623422e-05,2.247409e-05,4.198631e-05,-0.048706055,1.0
0,155,20,9.895332e-06,5.338156e-06,5.2966143e-06,-0.07873535,1.0
0,155,21,9.895332e-06,5.4222187e-06,1.3738256e-05,0.083862305,8.818923e-05
0,155,22,3.8831113e-05,3.426849e-05,7.7221914e-05,0.049438477,1.0379744e-12
0,155,23,0.00012339458,1.2905907e-05,5.562207e-05,-0.15856934,0.70161086
0,155,24,0.00020502214,5.0644718e-05,3.705297e-05,-0.115234375,1.0
0,155,25,4.8226243e-06,3.0415965e-06,2.2959193e-06,-0.14343262,2.4388652e-07
0,155,26,6.402007e-05,5.9209167e-05,3.366739e-06,-0.25341797,1.0
0,155,27,2.392351e-05,1.9833367e-05,2.7321412e-05,-0.02368164,2.8582128e-17
0,155,28,1.0953123e-05,7.602479e-05,0.0001713082,-0.0793457,1.0
0,155,29,3.0006624e-05,0.00048217617,0.00013658353,0.056884766,1.0
0,155,30,0.00025915823,4.2315594e-05,0.00025714198,0.045898438,1.0
0,155,31,6.5404374e-06,8.614651e-05,0.0007885458,0.10864258,1.0
0,155,32,1.615382e-06,3.024196e-05,1.9833367e-05,0.10571289,1.0
0,155,33,4.289333e-06,5.6058285e-05,7.7221914e-05,-0.0026855469,1.0
0,155,34,9.276365e-07,0.00016603847,0.0007643033,0.021484375,5.7563933e-11
0,155,35,3.6403121e-06,7.197912e-05,0.0001713082,-0.13000488,0.999949
0,155,36,0.00025315635,0.00068785116,0.0008328334,0.09436035,3.998099e-06
0,155,37,9.3491207e-07,8.092758e-05,0.00025315635,-0.12084961,0.0030160663
0,155,38,6.908076e-06,0.0021997981,0.0005053046,0.04321289,1.0
0,155,39,4.3910513e-06,0.00025315635,0.0011740823,-0.12646484,0.00012731104
0,155,40,1.3709572e-06,0.0005747862,0.00784624,0.05090332,1.0
0,155,41,1.8304672e-06,0.000611834,0.00059071044,0.07409668,1.0
0,155,42,1.7231574e-05,0.0001866782,0.0019723356,0.028686523,6.8936106e-07
0,155,43,2.0741904e-06,0.0006771942,0.0022343623,-0.07019043,0.059537485
0,155,44,2.747854e-06,0.00017813111,0.0006070756,0.16552734,1.0
0,155,45,2.7969301e-05,0.00066151744,0.00052542303,0.15844727,3.211657e-21
0,155,46,3.7853254e-06,0.00042720788,0.009055264,-0.1862793,1.1677231e-08
0,155,47,1.2482709e-06,0.00019871553,0.0010691264,0.18237305,3.732267e-09
0,155,48,3.2192336e-05,0.0007437029,0.0038996208,0.3017578,1.3259881e-07
0,155,49,1.0511496e-06,4.4346274e-05,0.0018748615,0.07702637,0.18907149
0,155,50,4.9369887e-06,0.0010566838,0.0016420666,0.13696289,1.0
0,155,51,7.587032e-06,0.00016474657,0.0025212683,0.32666016,1.0
0,155,52,6.526739e-07,0.00018093578,0.003930086,0.091308594,5.805002e-07
0,155,53,1.8409521e-07,0.00016474657,0.0005442133,0.33251953,1.0
0,155,54,9.1325484e-07,5.5189234e-05,0.0021074724,0.22241211,1.14479544e-10
0,155,55,5.36875e-07,6.814872e-05,0.0014493983,0.20483398,0.8458151
0,155,56,6.6815164e-07,7.031184e-05,0.0017546143,0.06994629,1.0
0,155,57,3.4537254e-05,0.00015720344,0.002631674,0.33740234,0.99997634
0,155,58,7.1273603e-06,0.00010229985,0.03027187,-0.0024414062,1.0
0,155,59,1.3497025e-06,1.3109144e-05,0.007937994,0.39282227,0.3820838
0,155,60,5.0147346e-06,8.888085e-05,0.013070785,0.2692871,0.9998795
0,155,61,6.3755476e-07,5.908796e-06,0.006145092,0.18493652,1.0
0,155,62,4.8883027e-07,0.00016474657,0.010248601,0.16125488,1.0
0,155,63,2.4439928e-06,3.5356254e-05,0.012970385,0.31958008,1.1112453e-13
0,155,64,1.4708222e-06,4.03779e-05,0.056861553,0.20166016,1.0
0,155,65,4.520941e-07,9.387641e-05,0.009859855,0.3720703,1.0861517e-09
0,155,66,9.797793e-07,1.1212866e-05,0.018653523,0.5083008,6.1887057e-10
0,155,67,1.2679284e-06,3.024196e-05,0.0107351625,0.4116211,1.0
0,155,68,4.6644513e-07,2.3187478e-05,0.007518719,0.07458496,0.9999907
0,155,69,1.6314541e-05,8.4811036e-05,0.0032730652,0.31323242,1.0
0,155,70,3.528312e-06,0.00012830943,0.01243165,-0.06225586,8.105604e-08
0,155,71,2.994441e-06,4.575391e-05,0.0077555375,0.003540039,0.9999234
0,155,72,5.380023e-06,0.0001344663,0.00462753,0.16723633,6.0927585e-10
0,155,73,1.6280516e-06,2.1278065e-05,0.008093289,0.20129395,0.8344069
0,155,74,2.6016166e-06,6.0141516e-05,0.0009850083,0.050598145,1.0
0,155,75,2.2959193e-06,1.76402e-05,0.0028338498,0.44335938,1.0
0,155,76,2.902312e-06,2.8188662e-05,0.0042646346,0.23461914,5.3930524e-16
0,155,77,6.475948e-07,2.3007036e-05,0.0017546143,-0.050231934,1.719565e-06
0,155,78,5.9551394e-06,1.4738983e-05,0.0028449097,0.48583984,1.0
0,155,79,2.9480166e-06,1.4064043e-05,0.0027791907,0.19433594,0.9998403
0,155,80,4.0210082e-07,5.682435e-06,0.00021152887,-0.018432617,1.0
0,155,81,4.125012e-06,7.1832605e-06,0.00015118199,0.2368164,3.2710515e-16
0,155,82,4.0294562e-06,2.1568167e-06,0.00036973887,-0.7397461,1.4637785e-12
0,155,83,3.0830145e-07,1.2098657e-06,3.426849e-05,0.4086914,1.0
0,155,84,6.947678e-07,9.570828e-07,7.254362e-05,-0.35473633,1.0
0,155,85,5.8382472e-08,6.513036e-08,9.204176e-07,-0.3425293,7.444878e-15
0,155,86,5.484526e-08,4.9937178e-08,8.9209925e-07,-0.12463379,3.7831744e-36
0,155,87,7.153171e-08,7.042271e-08,3.3596785e-07,-0.5410156,1.0
0,156,0,2.0904586e-06,8.186364e-07,2.6785696e-07,-0.15283203,1.0
0,156,1,1.4823581e-06,2.3873781e-06,5.1630764e-07,-0.39672852,0.9999999
0,156,2,5.5943374e-06,9.952086e-07,5.08303e-07,0.016113281,0.99999917
0,156,3,3.8831113e-05,1.5057017e-06,3.966986e-06,-0.4501953,3.2631558e-06
0,156,4,0.00036259004,3.4197574e-06,5.4647458e-06,-0.3552246,6.198028e-13
0,156,5,0.000110611596,7.2395987e-06,9.570828e-07,-0.29833984,1.17018054e-07
0,156,6,3.024196e-05,2.7052529e-06,6.8009767e-06,-0.1586914,1.133501e-11
0,156,7,1.6832411e-05,5.908796e-06,2.1233784e-06,-0.076171875,0.27590942
0,156,8,1.6187581e-05,3.1627596e-06,1.3184367e-06,-0.18835449,7.637469e-14
0,156,9,3.9751925e-05,8.076349e-06,4.4254903e-06,-0.08178711,1.0
0,156,10,5.0644718e-05,1.9373938e-05,2.6897846e-05,-0.04272461,1.0
0,156,11,0.0002323142,6.2898785e-06,1.922317e-05,-0.12438965,5.3994967e-08
0,156,12,0.00017536995,3.1446623e-05,6.402007e-05,-0.06958008,1.0
0,156,13,3.734357e-05,3.844935e-06,8.267873e-06,-0.0063476562,1.3635772e-16
0,156,14,0.0009735438,4.4346274e-05,1.32119585e-05,-0.05041504,0.000101503836
0,156,15,0.0013045066,1.8777873e-05,2.8409744e-05,-0.17224121,0.5690746
0,156,16,0.0012793074,4.0063693e-05,6.553815e-05,-0.27441406,1.0832235e-14
0,156,17,0.0015427324,7.197912e-05,1.7097478e-05,-0.024414062,0.01844021
0,156,18,0.0004124559,1.2411497e-05,2.71088e-05,0.035888672,0.9999988
0,156,19,2.0623422e-05,2.247409e-05,4.198631e-05,-0.048706055,1.0
0,156,20,9.895332e-06,5.338156e-06,5.2966143e-06,-0.07873535,1.0
0,156,21,9.895332e-06,5.380023e-06,1.3738256e-05,0.083862305,8.818923e-05
0,156,22,3.8831113e-05,3.426849e-05,7.7221914e-05,0.049438477,1.0379744e-12
0,156,23,0.00012339458,1.2905907e-05,5.562207e-05,-0.15856934,0.70161086
0,156,24,0.00020502214,5.0644718e-05,3.705297e-05,-0.115234375,1.0
0,156,25,4.8226243e-06,3.0415965e-06,2.2959193e-06,-0.14343262,2.4388652e-07
0,156,26,6.402007e-05,5.9209167e-05,3.3405393e-06,-0.25341797,1.0
0,156,27,2.392351e-05,1.9833367e-05,2.7321412e-05,-0.02368164,2.8582128e-17
0,156,28,1.0953123e-05,7.602479e-05,0.0001713082,-0.0793457,1.0
0,156,29,3.0006624e-05,0.00048029725,0.00013658353,0.056884766,1.0
0,156,30,0.00026119032,4.2315594e-05,0.00025714198,0.045898438,1.0
0,156,31,6.5404374e-06,8.614651e-05,0.0007885458,0.10864258,1.0
0,156,32,1.615382e-06,3.024196e-05,1.9833367e-05,0.10571289,1.0
0,156,33,4.3229743e-06,5.6058285e-05,7.7221914e-05,-0.0026855469,1.0
0,156,34,9.276365e-07,0.00016603847,0.0007643033,0.021484375,5.7563933e-11
0,156,35,3.6403121e-06,7.141902e-05,0.0001713082,-0.13000488,0.999949
0,156,36,0.0002551414,0.00068785116,0.0008328334,0.09436035,3.998099e-06
0,156,37,9.3491207e-07,8.092758e-05,0.00025315635,-0.12084961,0.0030160663
0,156,38,6.908076e-06,0.0021997981,0.0005053046,0.04321289,1.0
0,156,39,4.3910513e-06,0.00025315635,0.0011740823,-0.12646484,0.00012731104
0,156,40,1.3709572e-06,0.0005747862,0.00784624,0.05090332,1.0
0,156,41,1.8304672e-06,0.000611834,0.00059071044,0.07409668,1.0
0,156,42,1.7097478e-05,0.00018814206,0.0019723356,0.028686523,6.8936106e-07
0,156,43,2.0741904e-06,0.0006771942,0.0022343623,-0.07019043,0.059537485
0,156,44,2.747854e-06,0.00017813111,0.0006070756,0.16552734,1.0
0,156,45,2.7969301e-05,0.0006641048,0.00052542303,0.15844727,3.211657e-21
0,156,46,3.7853254e-06,0.00042720788,0.009055264,-0.1862793,1.1677231e-08
0,156,47,1.2482709e-06,0.00019871553,0.0010691264,0.18237305,3.732267e-09
0,156,48,3.2192336e-05,0.0007437029,0.0038996208,0.3017578,1.3259881e-07
0,156,49,1.0511496e-06,4.4346274e-05,0.0018748615,0.07702637,0.18907149
0,156,50,4.9369887e-06,0.0010484693,0.0016420666,0.13696289,1.0
0,156,51,7.587032e-06,0.00016474657,0.0025212683,0.32666016,1.0
0,156,52,6.526739e-07,0.00018093578,0.003930086,0.091308594,5.805002e-07
0,156,53,1.8409521e-07,0.00016474657,0.0005442133,0.33251953,1.0
0,156,54,9.1325484e-07,5.562207e-05,0.0021074724,0.22241211,1.14479544e-10
0,156,55,5.36875e-07,6.814872e-05,0.0014493983,0.20483398,0.8458151
0,156,56,6.6815164e-07,7.031184e-05,0.0017546143,0.06994629,1.0
0,156,57,3.4537254e-05,0.00015720344,0.002631674,0.33740234,0.99997634
0,156,58,7.1273603e-06,0.00010229985,0.03027187,-0.0024414062,1.0
0,156,59,1.3497025e-06,1.30071285e-05,0.007937994,0.39282227,0.3820838
0,156,60,5.0147346e-06,8.957789e-05,0.013070785,0.2692871,0.9998795
0,156,61,6.4255516e-07,5.908796e-06,0.006145092,0.18493652,1.0
0,156,62,4.8502613e-07,0.00016474657,0.010248601,0.16125488,1.0
0,156,63,2.4439928e-06,3.5356254e-05,0.012970385,0.31958008,1.1112453e-13
0,156,64,1.4708222e-06,4.03779e-05,0.056861553,0.20166016,1.0
0,156,65,4.520941e-07,9.387641e-05,0.009859855,0.3720703,1.0861517e-09
0,156,66,9.797793e-07,1.1300808e-05,0.018653523,0.5083008,6.1887057e-10
0,156,67,1.2679284e-06,3.024196e-05,0.0107351625,0.4116211,1.0
0,156,68,4.6644513e-07,2.3187478e-05,0.007518719,0.07458496,0.9999907
0,156,69,1.6314541e-05,8.4811036e-05,0.0032730652,0.31323242,1.0
0,156,70,3.528312e-06,0.00012830943,0.01243165,-0.06225586,8.105604e-08
0,156,71,3.017927e-06,4.575391e-05,0.0077555375,0.003540039,0.9999234
0,156,72,5.380023e-06,0.0001344663,0.00462753,0.16723633,6.0927585e-10
0,156,73,1.6280516e-06,2.1278065e-05,0.008093289,0.20129395,0.8344069
0,156,74,2.6016166e-06,6.0613187e-05,0.0009850083,0.050598145,1.0
0,156,75,2.2959193e-06,1.76402e-05,0.0028338498,0.44335938,1.0
0,156,76,2.8797263e-06,2.8188662e-05,0.0042646346,0.23461914,5.3930524e-16
0,156,77,6.475948e-07,2.3007036e-05,0.0017614696,-0.050231934,1.719565e-06
0,156,78,5.9551394e-06,1.4738983e-05,0.0028449097,0.48583984,1.0
0,156,79,2.9480166e-06,1.4064043e-05,0.0027791907,0.19433594,0.9998403
0,156,80,4.0210082e-07,5.682435e-06,0.00021152887,-0.018432617,1.0
0,156,81,4.125012e-06,7.1832605e-06,0.00015118199,0.2368164,3.2710515e-16
0,156,82,4.0294562e-06,2.1568167e-06,0.00036973887,-0.7397461,1.4637785e-12
0,156,83,3.0830145e-07,1.2098657e-06,3.426849e-05,0.4086914,1.0
0,156,84,6.947678e-07,9.570828e-07,7.254362e-05,-0.35473633,1.0
0,156,85,5.8382472e-08,6.513036e-08,9.204176e-07,-0.3425293,7.444878e-15
0,156,86,5.484526e-08,4.9937178e-08,8.9209925e-07,-0.12463379,3.7831744e-36
0,156,87,7.153171e-08,7.042271e-08,3.3596785e-07,-0.5410156,1.0
0,157,0,2.0904586e-06,8.186364e-07,2.6785696e-07,-0.15283203,1.0
0,157,1,1.4939844e-06,2.3873781e-06,5.1630764e-07,-0.39672852,0.9999999
0,157,2,5.5943374e-06,9.952086e-07,5.08303e-07,0.016113281,0.99999917
0,157,3,3.8831113e-05,1.4939844e-06,3.966986e-06,-0.4501953,3.2631558e-06
0,157,4,0.00036259004,3.4197574e-06,5.4647458e-06,-0.3552246,6.198028e-13
0,157,5,0.00010975091,7.2395987e-06,9.570828e-07,-0.29833984,1.17018054e-07
0,157,6,3.024196e-05,2.7052529e-06,6.8009767e-06,-0.1586914,1.133501e-11
0,157,7,1.6832411e-05,5.908796e-06,2.1233784e-06,-0.076171875,0.27590942
0,157,8,1.6187581e-05,3.1627596e-06,1.3184367e-06,-0.18835449,7.637469e-14
0,157,9,3.9751925e-05,8.076349e-06,4.4254903e-06,-0.08178711,1.0
0,157,10,5.0644718e-05,1.9373938e-05,2.6897846e-05,-0.04272461,1.0
0,157,11,0.0002323142,6.2898785e-06,1.922317e-05,-0.12438965,5.3994967e-08
0,157,12,0.00017536995,3.1693253e-05,6.35219e-05,-0.06958008,1.0
0,157,13,3.734357e-05,3.875091e-06,8.267873e-06,-0.0063476562,1.3635772e-16
0,157,14,0.0009735438,4.4346274e-05,1.32119585e-05,-0.05041504,0.000101503836
0,157,15,0.0012994275,1.8777873e-05,2.8409744e-05,-0.17224121,0.5690746
0,157,16,0.0012793074,4.0063693e-05,6.553815e-05,-0.27441406,1.0832235e-14
0,157,17,0.001548761,7.197912e-05,1.7097478e-05,-0.024414062,0.01844021
0,157,18,0.0004124559,1.2411497e-05,2.71088e-05,0.035888672,0.9999988
0,157,19,2.0623422e-05,2.247409e-05,4.198631e-05,-0.048706055,1.0
0,157,20,9.895332e-06,5.338156e-06,5.338156e-06,-0.07873535,1.0
0,157,21,9.895332e-06,5.380023e-06,1.3738256e-05,0.083862305,8.818923e-05
0,157,22,3.8831113e-05,3.426849e-05,7.7221914e-05,0.049438477,1.0379744e-12
0,157,23,0.00012339458,1.2905907e-05,5.5189234e-05,-0.15856934,0.70161086
0,157,24,0.00020502214,5.0644718e-05,3.705297e-05,-0.115234375,1.0
0,157,25,4.8226243e-06,3.0415965e-06,2.2959193e-06,-0.14343262,2.4388652e-07
0,157,26,6.402007e-05,5.9209167e-05,3.3405393e-06,-0.25341797,1.0
0,157,27,2.392351e-05,1.9833367e-05,2.7321412e-05,-0.02368164,2.8582128e-17
0,157,28,1.0953123e-05,7.602479e-05,0.0001713082,-0.0793457,1.0
0,157,29,3.0006624e-05,0.00048217617,0.00013658353,0.056884766,1.0
0,157,30,0.00026119032,4.2315594e-05,0.00025714198,0.045898438,1.0
0,157,31,6.5404374e-06,8.614651e-05,0.0007885458,0.10864258,1.0
0,157,32,1.615382e-06,3.024196e-05,1.9833367e-05,0.10571289,1.0
0,157,33,4.3229743e-06,5.6058285e-05,7.7221914e-05,-0.0026855469,1.0
0,157,34,9.276365e-07,0.00016603847,0.0007643033,0.021484375,5.7563933e-11
0,157,35,3.6403121e-06,7.141902e-05,0.0001713082,-0.13000488,0.999949
0,157,36,0.0002551414,0.00068785116,0.0008328334,0.09436035,3.998099e-06
0,157,37,9.3491207e-07,8.092758e-05,0.00025315635,-0.12084961,0.0030160663
0,157,38,6.908076e-06,0.0022083889,0.0005053046,0.04321289,1.0
0,157,39,4.3910513e-06,0.0002551414,0.0011740823,-0.12646484,0.00012731104
0,157,40,1.3709572e-06,0.0005747862,0.00784624,0.05090332,1.0
0,157,41,1.8304672e-06,0.000611834,0.00059071044,0.07409668,1.0
0,157,42,1.7097478e-05,0.00018814206,0.0019723356,0.028686523,6.8936106e-07
0,157,43,2.0741904e-06,0.0006771942,0.0022343623,-0.07019043,0.059537485
0,157,44,2.747854e-06,0.00017813111,0.00060945016,0.16552734,1.0
0,157,45,2.7969301e-05,0.00066151744,0.00052542303,0.15844727,3.211657e-21
0,157,46,3.7853254e-06,0.00042720788,0.009055264,-0.1862793,1.1677231e-08
0,157,47,1.2482709e-06,0.00019871553,0.0010691264,0.18237305,3.732267e-09
0,157,48,3.2192336e-05,0.0007437029,0.0038996208,0.3017578,1.3259881e-07
0,157,49,1.0511496e-06,4.4346274e-05,0.0018748615,0.07702637,0.18907149
0,157,50,4.9369887e-06,0.0010484693,0.0016420666,0.13696289,1.0
0,157,51,7.587032e-06,0.00016474657,0.0025311112,0.32666016,1.0
0,157,52,6.526739e-07,0.00018093578,0.003930086,0.091308594,5.805002e-07
0,157,53,1.8409521e-07,0.00016474657,0.0005442133,0.33251953,1.0
0,157,54,9.1325484e-07,5.562207e-05,0.0021074724,0.22241211,1.14479544e-10
0,157,55,5.36875e-07,6.814872e-05,0.0014493983,0.20483398,0.8458151
0,157,56,6.6815164e-07,7.031184e-05,0.0017546143,0.06994629,1.0
0,157,57,3.4537254e-05,0.00015720344,0.002631674,0.33740234,0.99997634
0,157,58,7.071895e-06,0.00010229985,0.030329257,-0.0024414062,1.0
0,157,59,1.3497025e-06,1.3109144e-05,0.007937994,0.39282227,0.3820838
0,157,60,5.0147346e-06,8.888085e-05,0.013070785,0.2692871,0.9998795
0,157,61,6.4255516e-07,5.908796e-06,0.006145092,0.18493652,1.0
0,157,62,4.8502613e-07,0.00016474657,0.010248601,0.16125488,1.0
0,157,63,2.4439928e-06,3.5356254e-05,0.012970385,0.31958008,1.1112453e-13
0,157,64,1.4708222e-06,4.03779e-05,0.056756895,0.20166016,1.0
0,157,65,4.520941e-07,9.387641e-05,0.009859855,0.3720703,1.0861517e-09
0,157,66,9.797793e-07,1.1300808e-05,0.018653523,0.5083008,6.1887057e-10
0,157,67,1.2679284e-06,3.0479141e-05,0.0107351625,0.4116211,1.0
0,157,68,4.6644513e-07,2.3187478e-05,0.007518719,0.07458496,0.9999907
0,157,69,1.6314541e-05,8.4811036e-05,0.0032730652,0.31323242,1.0
0,157,70,3.528312e-06,0.00012830943,0.01243165,-0.06225586,8.105604e-08
0,157,71,3.017927e-06,4.575391e-05,0.0077856546,0.003540039,0.9999234
0,157,72,5.380023e-06,0.0001355208,0.00462753,0.16723633,6.0927585e-10
0,157,73,1.6280516e-06,2.1278065e-05,0.008093289,0.20129395,0.8344069
0,157,74,2.6016166e-06,6.0613187e-05,0.0009850083,0.050598145,1.0
0,157,75,2.2959193e-06,1.76402e-05,0.0028338498,0.44335938,1.0
0,157,76,2.8797263e-06,2.8188662e-05,0.0042646346,0.23461914,5.3930524e-16
0,157,77,6.475948e-07,2.3007036e-05,0.0017614696,-0.050231934,1.719565e-06
0,157,78,5.9551394e-06,1.4738983e-05,0.0028449097,0.48583984,1.0
0,157,79,2.9480166e-06,1.4064043e-05,0.0027900373,0.19433594,0.9998403
0,157,80,4.0210082e-07,5.682435e-06,0.00021152887,-0.018432617,1.0
0,157,81,4.125012e-06,7.1832605e-06,0.00015118199,0.2368164,3.2710515e-16
0,157,82,4.0294562e-06,2.1568167e-06,0.00036973887,-0.7397461,1.4637785e-12
0,157,83,3.0830145e-07,1.2098657e-06,3.426849e-05,0.4086914,1.0
0,157,84,7.002169e-07,9.570828e-07,7.254362e-05,-0.35473633,1.0
0,157,85,5.8382472e-08,6.513036e-08,9.204176e-07,-0.3425293,7.444878e-15
0,157,86,5.484526e-08,4.9937178e-08,8.9209925e-07,-0.12463379,3.7831744e-36
0,157,87,7.153171e-08,7.042271e-08,3.3596785e-07,-0.5410156,1.0
0,158,0,2.0904586e-06,8.186364e-07,2.6785696e-07,-0.15283203,1.0
0,158,1,1.4939844e-06,2.3873781e-06,5.1630764e-07,-0.39672852,0.9999999
0,158,2,5.5943374e-06,9.952086e-07,5.08303e-07,0.016113281,0.99999917
0,158,3,3.8831113e-05,1.4939844e-06,3.966986e-06,-0.4501953,3.2631558e-06
0,158,4,0.00036259004,3.4197574e-06,5.4647458e-06,-0.3552246,6.198028e-13
0,158,5,0.00010975091,7.2963794e-06,9.570828e-07,-0.29833984,1.17018054e-07
0,158,6,3.024196e-05,2.7052529e-06,6.8009767e-06,-0.1586914,1.133501e-11
0,158,7,1.6832411e-05,5.9551394e-06,2.1233784e-06,-0.076171875,0.27590942
